predict_id,filename,width,height,timestamp,class,class_name,confidence,x_person,y_person,w_person,h_person,x_clothing,y_clothing,w_clothing,h_clothing,mean_color_bgr,track_id
9d012f4c-1f6b-4ef4-885c-439738b6cf5f,The-Weekend.mp4,640,360,155.52,0,short sleeve top,0.68,285,134,89,216,0,28,88,79,[      227.5      240.19      125.47],65
735489fd-8fbb-4d6b-9110-84da09d51279,The-Weekend.mp4,640,360,158.88,1,long sleeve top,0.62,166,124,234,233,0,0,234,233,[     59.203      55.234      21.053],61
18bebd96-bbc6-459a-9d22-2d49a34c2921,The-Weekend.mp4,640,360,159.36,1,long sleeve top,0.76,203,125,228,233,5,0,222,232,[     222.08      233.35      179.86],61
03e77771-d21b-493c-9a5d-08966cf477bc,The-Weekend.mp4,640,360,160.8,3,long sleeve outwear,0.62,325,114,211,244,4,0,205,225,[     210.98      222.24      162.54],61
20d5dd70-b812-4778-9dc2-111d2a3ce1b3,The-Weekend.mp4,640,360,161.76,10,long sleeve dress,0.69,366,242,57,76,0,0,57,76,[     25.204      16.247      8.1675],71
074bd01b-4186-4bc1-9aa5-8093380274fe,The-Weekend.mp4,640,360,161.76,1,long sleeve top,0.83,467,198,39,59,0,0,38,59,[     41.493      39.456      19.633],72
66284b75-95e1-47f2-a4bc-72bd0efa12a7,The-Weekend.mp4,640,360,163.2,3,long sleeve outwear,0.62,148,1,218,354,13,0,203,350,[     144.51      97.846      42.748],75
f56654df-a007-4bb6-82f6-445a68b95da9,The-Weekend.mp4,640,360,163.68,3,long sleeve outwear,0.91,152,1,211,354,0,70,205,283,[     141.11      106.47      50.021],75
798df22d-f1ed-4d69-b1b3-4e6e3792f83f,The-Weekend.mp4,640,360,164.64,1,long sleeve top,0.71,330,56,298,300,3,0,285,299,[     215.97       224.5      201.97],61
494825cd-0fe5-4bde-a997-de55fcba0da0,The-Weekend.mp4,640,360,166.08,1,long sleeve top,0.79,159,52,274,303,0,0,274,302,[     230.85       238.3      215.14],75
1f407e08-ccba-42af-b515-f028c78de811,The-Weekend.mp4,640,360,167.04,1,long sleeve top,0.65,153,81,273,275,7,8,261,266,[     232.13      240.34      212.27],75
4b2d1e6c-70e9-4003-a5f1-672789a70a1c,The-Weekend.mp4,640,360,167.52,0,short sleeve top,0.8,176,95,247,262,34,86,207,175,[     241.13      249.32       218.7],75
d4b6059c-fe21-4c85-a402-f069b6563c60,The-Weekend.mp4,640,360,168.0,0,short sleeve top,0.72,203,109,220,248,8,23,212,208,[     230.09      240.11      195.06],75
be65f2a2-0f42-4315-843b-e84e084a43fb,The-Weekend.mp4,640,360,168.48,0,short sleeve top,0.89,250,114,181,243,14,55,166,187,[     228.05      238.75      180.82],75
a73059da-d771-4650-a620-fbe58e6e889b,The-Weekend.mp4,640,360,168.96,0,short sleeve top,0.92,272,122,148,235,3,47,140,161,[     229.64      240.45      167.35],75
15a3e672-3fcc-4b1a-ba47-f9958ade73b5,The-Weekend.mp4,640,360,169.44,0,short sleeve top,0.87,285,128,121,230,1,41,116,134,[     229.18      241.57      157.29],75
d09c5625-9fa8-4db6-9084-fae15f06fbf8,The-Weekend.mp4,640,360,169.92,0,short sleeve top,0.65,295,133,99,225,0,34,97,118,[     229.44      242.03      149.99],75
a01dbcfd-1e12-4ae4-a8ac-4237909a9267,The-Weekend.mp4,640,360,173.28,2,short sleeve outwear,0.89,181,106,130,248,1,44,126,190,[     235.85      246.04      179.88],75
42de1668-7a13-4378-a775-3cb55ffe4298,The-Weekend.mp4,640,360,173.76,1,long sleeve top,0.85,88,79,188,277,0,77,177,200,[     218.58      229.23      183.64],75
